# x_m,y_m,w_tr_right_m,w_tr_left_m
-31.7043,-8.5402,1.8005,1.8808
-31.7622,-8.5402,1.8005,1.8808
-31.8202,-8.5402,1.8005,1.8329
-31.8782,-8.5981,1.7523,1.8329
-31.9361,-8.5981,1.7523,1.7855
-31.9941,-8.6561,1.7523,1.8329
-32.0520,-8.6561,1.8005,1.8329
-32.1100,-8.7140,1.8005,1.8808
-32.1680,-8.7140,1.8005,1.8808
-32.2259,-8.7140,1.8005,1.8808
-32.2839,-8.7140,1.8005,1.8808
-32.3418,-8.7140,1.8005,1.8808
-32.3998,-8.7140,1.8005,1.8808
-32.4578,-8.7140,1.8005,1.8808
-32.5157,-8.7140,1.8005,1.8329
-32.5737,-8.7720,1.7523,1.8329
-32.6316,-8.7720,1.7523,1.7855
-32.6896,-8.8300,1.7523,1.8329
-32.7476,-8.8300,1.8005,1.8329
-32.7476,-8.8879,1.8329,1.8808
-32.8055,-8.8879,1.8329,1.8808
-32.8635,-8.8879,1.8329,1.8808
-32.9214,-8.8879,1.8329,1.8808
-32.9794,-8.8879,1.8329,1.8808
-33.0374,-8.8879,1.8329,1.8808
-33.0953,-8.8879,1.8329,1.8808
-33.1533,-8.8879,1.8329,1.8329
-33.2112,-8.9459,1.7855,1.8329
-33.2692,-8.9459,1.7855,1.7855
-33.3272,-8.9459,1.7855,1.7855
-33.3851,-8.9459,1.7855,1.7855
-33.4431,-8.9459,1.7388,1.7855
-33.5010,-8.8879,1.7388,1.7388
-33.5590,-8.8879,1.6928,1.7388
-33.6170,-8.8879,1.6928,1.7388
-33.6749,-8.8879,1.6928,1.7388
-33.7329,-8.8879,1.6928,1.7388
-33.7908,-8.8879,1.6928,1.6928
-33.8488,-8.9459,1.6475,1.6928
-33.9068,-8.9459,1.6475,1.6475
-33.9647,-8.9459,1.6475,1.6475
-34.0227,-8.9459,1.6475,1.6475
-34.0806,-8.9459,1.6031,1.6848
-34.1386,-8.8879,1.6031,1.6414
-34.1966,-8.8879,1.5595,1.6414
-34.2545,-8.8300,1.5595,1.5989
-34.3125,-8.8300,1.5170,1.5989
-34.3704,-8.7720,1.5170,1.5574
-34.4284,-8.7720,1.4754,1.5574
-34.4864,-8.7720,1.4350,1.5170
-34.5443,-8.7720,1.4350,1.4777
-34.6023,-8.8300,1.3959,1.4777
-34.6602,-8.8300,1.3959,1.4777
-34.7182,-8.8300,1.3959,1.4777
-34.7762,-8.7720,1.3959,1.4397
-34.8341,-8.7720,1.3580,1.4397
-34.8921,-8.7140,1.3580,1.4031
-34.9500,-8.7140,1.3217,1.4031
-34.9500,-8.6561,1.3217,1.3217
-35.0080,-8.6561,1.2404,1.3217
-35.0080,-8.6561,1.2061,1.2404
-35.0660,-8.6561,1.1254,1.2061
-35.1239,-8.5981,1.1254,1.1736
-35.1819,-8.5402,1.1254,1.1736
-35.2398,-8.4822,1.1254,1.1736
-35.2398,-8.4822,1.1431,1.1736
-35.2978,-8.4242,1.1431,1.1736
-35.3558,-8.3663,1.1431,1.1736
-35.4137,-8.3083,1.1431,1.2227
-35.4137,-8.2504,1.1935,1.2227
-35.4717,-8.1924,1.1935,1.2725
-35.4717,-8.1344,1.2445,1.2725
-35.5296,-8.0765,1.1935,1.2725
-35.5296,-8.0185,1.1935,1.2227
-35.5876,-7.9606,1.1431,1.2227
-35.5876,-7.9026,1.1431,1.1736
-35.6456,-7.8446,1.0936,1.1736
-35.6456,-7.7867,1.1431,1.1736
-35.7035,-7.7287,1.1431,1.2227
-35.7035,-7.6708,1.1935,1.2227
-35.7615,-7.6128,1.1935,1.2725
-35.7615,-7.5548,1.2445,1.2725
-35.8194,-7.4969,1.1935,1.2725
-35.8194,-7.4389,1.1935,1.2227
-35.8774,-7.3810,1.1431,1.2227
-35.8774,-7.3230,1.1431,1.1736
-35.9354,-7.2650,1.0936,1.1736
-35.9354,-7.2071,1.1431,1.1736
-35.9933,-7.1491,1.1431,1.1935
-35.9933,-7.0912,1.1935,1.1935
-36.0513,-7.0332,1.1935,1.2445
-36.0513,-6.9752,1.2445,1.2445
-36.0513,-6.9173,1.2445,1.2445
-36.1092,-6.8593,1.1935,1.2445
-36.1092,-6.8014,1.1935,1.1935
-36.1672,-6.7434,1.1431,1.1935
-36.1672,-6.6854,1.1431,1.1431
-36.2252,-6.6275,1.1431,1.1431
-36.2831,-6.5695,1.1431,1.1935
-36.2831,-6.5116,1.1935,1.1935
-36.3411,-6.4536,1.1935,1.2445
-36.3411,-6.3956,1.2445,1.2445
-36.3990,-6.3377,1.2445,1.2960
-36.3990,-6.2797,1.2445,1.2445
-36.4570,-6.2218,1.1935,1.2445
-36.4570,-6.1638,1.1935,1.1935
-36.5150,-6.1058,1.1431,1.1935
-36.5150,-6.0479,1.1431,1.1431
-36.5729,-5.9899,1.1431,1.1431
-36.6309,-5.9320,1.1431,1.1431
-36.6888,-5.8740,1.1431,1.1935
-36.6888,-5.8160,1.1935,1.1935
-36.7468,-5.8160,1.1664,1.2445
-36.7468,-5.7581,1.2185,1.2445
-36.8048,-5.7001,1.2185,1.2960
-36.8048,-5.6422,1.2185,1.2960
-36.8048,-5.5842,1.2185,1.2445
-36.8627,-5.5262,1.1664,1.2445
-36.8627,-5.4683,1.1664,1.1935
-36.9207,-5.4103,1.1664,1.1935
-36.9786,-5.3524,1.1664,1.1935
-37.0366,-5.2944,1.1664,1.1935
-37.0946,-5.2364,1.1664,1.1935
-37.1525,-5.1785,1.1664,1.1935
-37.2105,-5.1205,1.1664,1.1935
-37.2684,-5.0626,1.1664,1.2445
-37.2684,-5.0046,1.2185,1.2445
-37.3264,-4.9466,1.2185,1.2960
-37.3264,-4.8887,1.2185,1.2960
-37.3264,-4.8307,1.2185,1.2445
-37.3844,-4.7728,1.1664,1.2445
-37.3844,-4.7148,1.1664,1.1935
-37.4423,-4.6568,1.1664,1.1935
-37.5003,-4.5989,1.1664,1.1935
-37.5582,-4.5409,1.1664,1.1935
-37.6162,-4.4830,1.1664,1.2185
-37.6742,-4.4250,1.1664,1.2185
-37.7321,-4.3670,1.1664,1.2185
-37.7901,-4.3091,1.1664,1.2185
-37.7901,-4.2511,1.2185,1.2185
-37.8480,-4.1932,1.2185,1.2712
-37.8480,-4.1352,1.2712,1.2712
-37.8480,-4.0772,1.2712,1.2712
-37.9060,-4.0193,1.2185,1.2712
-37.9060,-3.9613,1.2185,1.2185
-37.9640,-3.9034,1.1664,1.2185
-38.0219,-3.8454,1.1664,1.2185
-38.0799,-3.7874,1.1664,1.2185
-38.1378,-3.7295,1.1664,1.2185
-38.1958,-3.6715,1.1664,1.2185
-38.2538,-3.6136,1.1664,1.2185
-38.3117,-3.5556,1.1664,1.2185
-38.3697,-3.4976,1.1664,1.2185
-38.4276,-3.4397,1.1664,1.2185
-38.4276,-3.3817,1.2185,1.2185
-38.4856,-3.3238,1.2185,1.2712
-38.4856,-3.2658,1.2712,1.2712
-38.5436,-3.2078,1.2712,1.3242
-38.5436,-3.2078,1.2485,1.3242
-38.5436,-3.1499,1.2485,1.2712
-38.6015,-3.0919,1.1949,1.2712
-38.6015,-3.0340,1.1949,1.2185
-38.6595,-2.9760,1.1949,1.2185
-38.7174,-2.9180,1.1949,1.2185
-38.7754,-2.8601,1.1949,1.2185
-38.8334,-2.8021,1.1949,1.2185
-38.8913,-2.7442,1.1949,1.2185
-38.9493,-2.6862,1.1949,1.2185
-39.0072,-2.6282,1.1949,1.2185
-39.0652,-2.5703,1.1949,1.2185
-39.1232,-2.5123,1.1949,1.2185
-39.1811,-2.4544,1.1949,1.2712
-39.1811,-2.3964,1.2485,1.2712
-39.1811,-2.3384,1.2485,1.2712
-39.1811,-2.2805,1.2485,1.2712
-39.2391,-2.2225,1.1949,1.2712
-39.2391,-2.1646,1.1949,1.2185
-39.2970,-2.1066,1.1949,1.2185
-39.3550,-2.0486,1.1949,1.2185
-39.4130,-1.9907,1.1949,1.2185
-39.4709,-1.9327,1.1949,1.2185
-39.5289,-1.8748,1.1949,1.2485
-39.5868,-1.8168,1.1949,1.2485
-39.6448,-1.7588,1.1949,1.2485
-39.7028,-1.7009,1.1949,1.2485
-39.7607,-1.6429,1.1949,1.2485
-39.7607,-1.5850,1.2485,1.2485
-39.7607,-1.5270,1.2485,1.2485
-39.7607,-1.4690,1.2485,1.2485
-39.7607,-1.4111,1.2485,1.2485
-39.8187,-1.3531,1.1949,1.2485
-39.8766,-1.2952,1.1949,1.2485
-39.9346,-1.2372,1.1949,1.2485
-39.9926,-1.1792,1.1949,1.2485
-40.0505,-1.1213,1.1949,1.2485
-40.1085,-1.0633,1.1949,1.2485
-40.1664,-1.0054,1.1949,1.2485
-40.2244,-0.9474,1.1949,1.2485
-40.2824,-0.8894,1.1949,1.2485
-40.3403,-0.8315,1.1949,1.2485
-40.3403,-0.7735,1.1949,1.2485
-40.3403,-0.7156,1.1949,1.2485
-40.3403,-0.6576,1.1949,1.2485
-40.3403,-0.5996,1.1949,1.2485
-40.3403,-0.5996,1.2282,1.2485
-40.3983,-0.5417,1.2282,1.2485
-40.4562,-0.4837,1.2282,1.2485
-40.5142,-0.4258,1.2282,1.2485
-40.5722,-0.3678,1.2282,1.2485
-40.6301,-0.3098,1.2282,1.2485
-40.6881,-0.2519,1.2282,1.2485
-40.7460,-0.1939,1.2282,1.2485
-40.8040,-0.1360,1.2282,1.2485
-40.8620,-0.0780,1.2282,1.2485
-40.9199,-0.0200,1.1736,1.2485
-40.9199,0.0379,1.1736,1.2485
-40.9199,0.0959,1.1736,1.2485
-40.9199,0.1538,1.1736,1.2485
-40.9199,0.2118,1.2282,1.2485
-40.9779,0.2698,1.2282,1.2485
-41.0358,0.3277,1.2282,1.2485
-41.0938,0.3857,1.2282,1.2485
-41.1518,0.4436,1.2282,1.2485
-41.2097,0.5016,1.2282,1.2485
-41.2677,0.5596,1.2282,1.2485
-41.3256,0.6175,1.2282,1.2485
-41.3836,0.6755,1.2282,1.2485
-41.4416,0.7334,1.1736,1.2485
-41.4416,0.7914,1.1736,1.2282
-41.4416,0.8494,1.1736,1.2282
-41.4416,0.9073,1.1736,1.2282
-41.4416,0.9653,1.2282,1.2282
-41.4995,1.0232,1.2282,1.2830
-41.5575,1.0812,1.2282,1.2830
-41.6154,1.1392,1.2282,1.2830
-41.6734,1.1971,1.2282,1.2830
-41.7314,1.2551,1.2282,1.2830
-41.7893,1.3130,1.2282,1.2830
-41.8473,1.3710,1.2282,1.2830
-41.9052,1.4290,1.2282,1.2830
-41.9632,1.4869,1.2282,1.2830
-41.9632,1.5449,1.2282,1.2282
-42.0212,1.6028,1.1736,1.2282
-42.0212,1.6608,1.1736,1.2282
-42.0212,1.7188,1.1736,1.2282
-42.0212,1.7767,1.2282,1.2282
-42.0791,1.8347,1.2282,1.2830
-42.1371,1.8926,1.2282,1.2830
-42.1950,1.9506,1.2282,1.2830
-42.2530,2.0086,1.2282,1.2830
-42.3110,2.0665,1.2282,1.2830
-42.3110,2.0665,1.2659,1.2830
-42.3689,2.1245,1.2659,1.2830
-42.4269,2.1824,1.2659,1.2830
-42.4848,2.2404,1.2659,1.2830
-42.5428,2.2984,1.2102,1.2830
-42.5428,2.3563,1.2102,1.2282
-42.6008,2.4143,1.1548,1.2282
-42.6008,2.4722,1.1548,1.2282
-42.6008,2.5302,1.2102,1.2282
-42.6587,2.5882,1.2102,1.2830
-42.6587,2.6461,1.2659,1.2830
-42.7167,2.7041,1.2659,1.2830
-42.7746,2.7620,1.2659,1.2830
-42.8326,2.8200,1.2659,1.2830
-42.8906,2.8780,1.2659,1.2830
-42.9485,2.9359,1.2659,1.2830
-43.0065,2.9939,1.2659,1.2830
-43.0644,3.0518,1.2659,1.2830
-43.1224,3.1098,1.2102,1.2830
-43.1224,3.1678,1.2102,1.2282
-43.1804,3.2257,1.1548,1.2282
-43.1804,3.2837,1.1548,1.2282
-43.1804,3.3416,1.2102,1.2282
-43.2383,3.3996,1.2102,1.2659
-43.2383,3.4576,1.2659,1.2659
-43.2963,3.5155,1.2659,1.3217
-43.3542,3.5735,1.2659,1.3217
-43.4122,3.6314,1.2659,1.3217
-43.4702,3.6894,1.2659,1.3217
-43.5281,3.7474,1.2659,1.3217
-43.5861,3.8053,1.2659,1.3217
-43.6440,3.8633,1.2659,1.3217
-43.6440,3.9212,1.2659,1.2659
-43.7020,3.9792,1.2102,1.2659
-43.7020,4.0372,1.2102,1.2102
-43.7600,4.0951,1.1548,1.2102
-43.7600,4.1531,1.2102,1.2102
-43.8179,4.2110,1.2102,1.2659
-43.8179,4.2690,1.2659,1.2659
-43.8759,4.3270,1.2659,1.3217
-43.9338,4.3849,1.2659,1.3217
-43.9918,4.4429,1.2659,1.3217
-44.0498,4.5008,1.2659,1.3217
-44.1077,4.5588,1.2659,1.3217
-44.1657,4.6168,1.2659,1.3217
-44.2236,4.6747,1.2659,1.3217
-44.2236,4.6747,1.2512,1.3217
-44.2236,4.7327,1.2512,1.2659
-44.2816,4.7906,1.1949,1.2659
-44.2816,4.8486,1.1949,1.2102
-44.3396,4.9066,1.1949,1.2102
-44.3975,4.9645,1.1949,1.2659
-44.3975,5.0225,1.2512,1.2659
-44.4555,5.0804,1.2512,1.3217
-44.4555,5.1384,1.3076,1.3217
-44.5134,5.1964,1.3076,1.3217
-44.5714,5.2543,1.3076,1.3217
-44.6294,5.3123,1.3076,1.3217
-44.6873,5.3702,1.3076,1.3217
-44.7453,5.4282,1.3076,1.3217
-44.8032,5.4862,1.2512,1.3217
-44.8032,5.5441,1.2512,1.2659
-44.8612,5.6021,1.1949,1.2659
-44.8612,5.6600,1.1949,1.2102
-44.9192,5.7180,1.1949,1.2102
-44.9771,5.7760,1.1949,1.2659
-44.9771,5.8339,1.2512,1.2659
-45.0351,5.8919,1.2512,1.3217
-45.0351,5.9498,1.3076,1.3217
-45.0930,6.0078,1.3076,1.3217
-45.1510,6.0658,1.3076,1.3642
-45.2090,6.1237,1.3076,1.3642
-45.2669,6.1817,1.3076,1.3642
-45.3249,6.2396,1.3076,1.3642
-45.3249,6.2976,1.3076,1.3076
-45.3828,6.3556,1.2512,1.3076
-45.3828,6.4135,1.2512,1.2512
-45.4408,6.4715,1.1949,1.2512
-45.4988,6.5294,1.1949,1.2512
-45.5567,6.5874,1.1949,1.2512
-45.5567,6.6454,1.2512,1.2512
-45.6147,6.7033,1.2512,1.3076
-45.6147,6.7613,1.3076,1.3076
-45.6726,6.8192,1.3076,1.3642
-45.7306,6.8772,1.3076,1.3642
-45.7886,6.9352,1.3076,1.3642
-45.8465,6.9931,1.3076,1.3642
-45.9045,7.0511,1.3076,1.3642
-45.9045,7.1090,1.3076,1.3076
-45.9624,7.1670,1.2512,1.3076
-45.9624,7.2250,1.2512,1.2512
-46.0204,7.2829,1.1949,1.2512
-46.0784,7.3409,1.1949,1.2512
-46.0784,7.3409,1.2390,1.2512
-46.1363,7.3988,1.2390,1.2512
-46.1943,7.4568,1.2390,1.3076
-46.1943,7.5148,1.2960,1.3076
-46.2522,7.5727,1.2960,1.3642
-46.2522,7.6307,1.3531,1.3642
-46.3102,7.6886,1.3531,1.3642
-46.3682,7.7466,1.3531,1.3642
-46.4261,7.8046,1.3531,1.3642
-46.4841,7.8625,1.2960,1.3642
-46.4841,7.9205,1.2960,1.3076
-46.5420,7.9784,1.2390,1.3076
-46.5420,8.0364,1.2390,1.2512
-46.6000,8.0944,1.2390,1.2512
-46.6580,8.1523,1.2390,1.2512
-46.7159,8.2103,1.2390,1.2512
-46.7739,8.2682,1.2390,1.3076
-46.7739,8.3262,1.2960,1.3076
-46.8318,8.3842,1.2960,1.3642
-46.8318,8.4421,1.3531,1.3642
-46.8898,8.5001,1.3531,1.3642
-46.9478,8.5580,1.3531,1.3642
-47.0057,8.6160,1.3531,1.3642
-47.0057,8.6740,1.3531,1.3531
-47.0637,8.7319,1.2960,1.3531
-47.0637,8.7899,1.2960,1.2960
-47.1216,8.8478,1.2390,1.2960
-47.1796,8.9058,1.2390,1.2960
-47.2376,8.9638,1.2390,1.2960
-47.2955,9.0217,1.2390,1.2960
-47.3535,9.0797,1.2390,1.2960
-47.3535,9.1376,1.2960,1.2960
-47.4114,9.1956,1.2960,1.3531
-47.4114,9.2536,1.3531,1.3531
-47.4694,9.3115,1.3531,1.4102
-47.4694,9.3695,1.3531,1.3531
-47.5274,9.4274,1.2960,1.3531
-47.5274,9.4854,1.2960,1.2960
-47.5853,9.5434,1.2390,1.2960
-47.6433,9.6013,1.2390,1.2960
-47.7012,9.6593,1.2390,1.2960
-47.7592,9.7172,1.2390,1.2960
-47.8172,9.7752,1.2390,1.2960
-47.8751,9.8332,1.2390,1.2960
-47.8751,9.8911,1.2960,1.2960
-47.9331,9.9491,1.2960,1.3531
-47.9331,9.9491,1.3444,1.3531
-47.9331,10.0070,1.3444,1.3531
-47.9331,10.0650,1.3444,1.3531
-47.9910,10.1230,1.2869,1.3531
-47.9910,10.1809,1.2869,1.2960
-48.0490,10.2389,1.2295,1.2960
-48.1070,10.2968,1.2295,1.2960
-48.1649,10.3548,1.2295,1.2960
-48.2229,10.4128,1.2295,1.2960
-48.2808,10.4707,1.2295,1.2960
-48.3388,10.5287,1.2295,1.2960
-48.3388,10.5866,1.2869,1.2960
-48.3968,10.6446,1.2869,1.3531
-48.3968,10.7026,1.2869,1.3531
-48.3968,10.7605,1.2869,1.3531
-48.3968,10.8185,1.2869,1.3531
-48.3968,10.8764,1.2869,1.2960
-48.4547,10.9344,1.2295,1.2960
-48.5127,10.9924,1.2295,1.2960
-48.5706,11.0503,1.2295,1.2960
-48.6286,11.1083,1.2295,1.2960
-48.6866,11.1662,1.2295,1.2960
-48.7445,11.2242,1.2295,1.2960
-48.8025,11.2822,1.2295,1.2960
-48.8025,11.3401,1.2869,1.2869
-48.8025,11.3981,1.2869,1.2869
-48.8025,11.4560,1.2869,1.2869
-48.8025,11.5140,1.2869,1.2869
-48.8025,11.5720,1.2869,1.2869
-48.8025,11.6299,1.2869,1.2869
-48.8604,11.6879,1.2869,1.2869
-48.9184,11.7458,1.2869,1.2869
-48.9764,11.8038,1.2869,1.2869
-49.0343,11.8618,1.2869,1.2869
-49.0923,11.9197,1.2869,1.2869
-49.1502,11.9777,1.2869,1.2869
-49.2082,12.0356,1.2295,1.2869
-49.2082,12.0936,1.2295,1.2869
-49.2082,12.1516,1.2295,1.2869
-49.2082,12.2095,1.2295,1.2869
-49.2082,12.2675,1.2295,1.2869
-49.2082,12.3254,1.2869,1.2869
-49.2662,12.3834,1.2869,1.2869
-49.3241,12.4414,1.2869,1.2869
-49.3821,12.4993,1.2869,1.2869
-49.4400,12.5573,1.2869,1.2869
-49.4980,12.6152,1.2869,1.2869
-49.4980,12.6152,1.2804,1.2869
-49.5560,12.6732,1.2227,1.2869
-49.5560,12.7312,1.2227,1.2869
-49.5560,12.7891,1.2227,1.2869
-49.5560,12.8471,1.2227,1.2869
-49.5560,12.9050,1.2804,1.2869
-49.6139,12.9630,1.2804,1.3444
-49.6719,13.0210,1.2804,1.3444
-49.7298,13.0789,1.2804,1.3444
-49.7878,13.1369,1.2804,1.3444
-49.8458,13.1948,1.2804,1.3444
-49.8458,13.2528,1.2804,1.2869
-49.9037,13.3108,1.2227,1.2869
-49.9037,13.3687,1.2227,1.2869
-49.9037,13.4267,1.2227,1.2869
-49.9037,13.4846,1.2227,1.2869
-49.9037,13.5426,1.2804,1.2869
-49.9617,13.6006,1.2804,1.3444
-50.0196,13.6585,1.2804,1.3444
-50.0776,13.7165,1.2804,1.3444
-50.1356,13.7744,1.2804,1.3444
-50.1935,13.8324,1.2804,1.3444
-50.1935,13.8904,1.2804,1.2869
-50.1935,13.9483,1.2804,1.2804
-50.2515,14.0063,1.2227,1.2804
-50.2515,14.0642,1.2227,1.2804
-50.2515,14.1222,1.2227,1.2804
-50.2515,14.1802,1.2804,1.2804
-50.3094,14.2381,1.2804,1.3381
-50.3094,14.2961,1.3381,1.3381
-50.3674,14.3540,1.3381,1.3381
-50.4254,14.4120,1.3381,1.3381
-50.4833,14.4700,1.3381,1.3381
-50.5413,14.5279,1.2804,1.3381
-50.5413,14.5859,1.2804,1.2804
-50.5992,14.6438,1.2227,1.2804
-50.5992,14.7018,1.2227,1.2804
-50.5992,14.7598,1.2227,1.2804
-50.5992,14.8177,1.2804,1.2804
-50.6572,14.8757,1.2804,1.3381
-50.6572,14.9336,1.3381,1.3381
-50.7152,14.9916,1.3381,1.3381
-50.7731,15.0496,1.3381,1.3381
-50.8311,15.1075,1.2804,1.3381
-50.8311,15.1655,1.2804,1.2804
-50.8890,15.2234,1.2227,1.2804
-50.8890,15.2234,1.2185,1.2804
-50.8890,15.2814,1.2185,1.2804
-50.8890,15.3394,1.2764,1.2804
-50.9470,15.3973,1.2764,1.3381
-50.9470,15.4553,1.3343,1.3381
-51.0050,15.5132,1.3343,1.3959
-51.0629,15.5712,1.3343,1.3959
-51.1209,15.6292,1.3343,1.3959
-51.1209,15.6871,1.3343,1.3381
-51.1788,15.7451,1.2764,1.3381
-51.1788,15.8030,1.2764,1.2804
-51.2368,15.8610,1.2185,1.2804
-51.2368,15.9190,1.2185,1.2804
-51.2368,15.9769,1.2764,1.2804
-51.2948,16.0349,1.2764,1.3381
-51.2948,16.0928,1.3343,1.3381
-51.3527,16.1508,1.3343,1.3959
-51.4107,16.2088,1.3343,1.3959
-51.4107,16.2667,1.3343,1.3381
-51.4686,16.3247,1.2764,1.3381
-51.4686,16.3826,1.2764,1.2804
-51.5266,16.4406,1.2185,1.2804
-51.5266,16.4986,1.2185,1.2227
-51.5846,16.5565,1.2185,1.2804
-51.5846,16.6145,1.2764,1.2764
-51.6425,16.6724,1.2764,1.3343
-51.6425,16.7304,1.3343,1.3343
-51.7005,16.7884,1.3343,1.3922
-51.7005,16.8463,1.3343,1.3922
-51.7005,16.9043,1.3343,1.3922
-51.7005,16.9622,1.3343,1.3343
-51.7584,17.0202,1.2764,1.3343
-51.7584,17.0782,1.2764,1.2764
-51.8164,17.1361,1.2764,1.2764
-51.8744,17.1941,1.2764,1.2764
-51.9323,17.2520,1.2764,1.2764
-51.9903,17.3100,1.2764,1.3343
-51.9903,17.3680,1.3343,1.3343
-51.9903,17.4259,1.3343,1.3343
-51.9903,17.4839,1.3343,1.3343
-51.9903,17.5418,1.3343,1.3343
-52.0482,17.5998,1.2764,1.3343
-52.0482,17.6578,1.2764,1.2764
-52.1062,17.7157,1.2764,1.2764
-52.1642,17.7737,1.2764,1.2764
-52.2221,17.8316,1.2764,1.2764
-52.2801,17.8896,1.2764,1.3343
-52.2801,17.8896,1.3331,1.3343
-52.2801,17.9476,1.3331,1.3343
-52.2801,18.0055,1.3331,1.3343
-52.2801,18.0635,1.3331,1.3343
-52.2801,18.1214,1.3331,1.3343
-52.3380,18.1794,1.2751,1.3343
-52.3960,18.2374,1.2751,1.3343
-52.4540,18.2953,1.2751,1.3343
-52.5119,18.3533,1.2751,1.3343
-52.5699,18.4112,1.2751,1.3343
-52.5699,18.4692,1.3331,1.3343
-52.5699,18.5272,1.3331,1.3343
-52.5699,18.5851,1.3331,1.3343
-52.5699,18.6431,1.3331,1.3343
-52.5699,18.7010,1.3331,1.3343
-52.6278,18.7590,1.2751,1.3343
-52.6858,18.8170,1.2751,1.3343
-52.7438,18.8749,1.2751,1.3343
-52.8017,18.9329,1.2751,1.3343
-52.8597,18.9908,1.2751,1.3343
-52.8597,19.0488,1.3331,1.3343
-52.8597,19.1068,1.3331,1.3343
-52.8597,19.1647,1.3331,1.3343
-52.8597,19.2227,1.3331,1.3331
-52.8597,19.2806,1.3331,1.3331
-52.8597,19.3386,1.3331,1.3331
-52.9176,19.3966,1.2751,1.3331
-52.9756,19.4545,1.2751,1.3331
-53.0336,19.5125,1.2751,1.3331
-53.0915,19.5704,1.2751,1.3331
-53.1495,19.6284,1.2751,1.3331
-53.1495,19.6864,1.3331,1.3331
-53.1495,19.7443,1.3331,1.3331
-53.1495,19.8023,1.3331,1.3331
-53.1495,19.8602,1.3331,1.3331
-53.1495,19.9182,1.3331,1.3331
-53.1495,19.9762,1.3331,1.3331
-53.2074,20.0341,1.3331,1.3331
-53.2654,20.0921,1.3331,1.3331
-53.3234,20.1500,1.3331,1.3331
-53.3813,20.2080,1.3331,1.3331
-53.4393,20.2660,1.3331,1.3331
-53.4393,20.3239,1.3331,1.3331
-53.4393,20.3819,1.3331,1.3331
-53.4393,20.4398,1.3331,1.3331
-53.4393,20.4978,1.3331,1.3331
-53.4393,20.4978,1.3343,1.3331
-53.4393,20.5558,1.3343,1.3331
-53.4972,20.6137,1.3343,1.3331
-53.5552,20.6717,1.3343,1.3331
-53.6132,20.7296,1.3343,1.3331
-53.6711,20.7876,1.3343,1.3331
-53.7291,20.8456,1.3343,1.3331
-53.7291,20.9035,1.3343,1.3331
-53.7291,20.9615,1.3343,1.3331
-53.7291,21.0194,1.3343,1.3331
-53.7291,21.0774,1.3343,1.3331
-53.7291,21.1354,1.3343,1.3331
-53.7870,21.1933,1.2764,1.3331
-53.8450,21.2513,1.2764,1.3331
-53.9030,21.3092,1.2764,1.3331
-53.9609,21.3672,1.2764,1.3331
-54.0189,21.4252,1.2764,1.3331
-54.0189,21.4831,1.3343,1.3331
-54.0189,21.5411,1.3343,1.3331
-54.0189,21.5990,1.3343,1.3331
-54.0189,21.6570,1.3343,1.3331
-54.0189,21.7150,1.3343,1.3331
-54.0189,21.7729,1.3343,1.3331
